category,year,quantity_name,average_trade_usd
83_miscellaneous_articles_of_base_metal,2000,Weight in kilograms,2390697.1944444445
83_miscellaneous_articles_of_base_metal,2001,Weight in kilograms,3146060.777777778
83_miscellaneous_articles_of_base_metal,2002,Weight in kilograms,2935101.138888889
83_miscellaneous_articles_of_base_metal,2003,Weight in kilograms,4141293.888888889
83_miscellaneous_articles_of_base_metal,2004,Weight in kilograms,3737853.222222222
83_miscellaneous_articles_of_base_metal,2005,Weight in kilograms,4929495.861111111
83_miscellaneous_articles_of_base_metal,2006,Weight in kilograms,6514043.027777778
83_miscellaneous_articles_of_base_metal,2007,Weight in kilograms,7453840.388888889
83_miscellaneous_articles_of_base_metal,2008,Weight in kilograms,9670925.861111112
83_miscellaneous_articles_of_base_metal,2009,Weight in kilograms,18696389.944444444
83_miscellaneous_articles_of_base_metal,2010,Weight in kilograms,24568942.805555556
83_miscellaneous_articles_of_base_metal,2011,Weight in kilograms,24067597.388888888
83_miscellaneous_articles_of_base_metal,2012,Weight in kilograms,28713053.694444444
83_miscellaneous_articles_of_base_metal,2013,Weight in kilograms,26188997.638888888
83_miscellaneous_articles_of_base_metal,2014,Weight in kilograms,29922597.583333332
83_miscellaneous_articles_of_base_metal,2015,Weight in kilograms,38430181.583333336
83_miscellaneous_articles_of_base_metal,2016,Weight in kilograms,39096385.36111111
86_railway_tramway_locomotives_rolling_stock_equipmen,1989,Weight in kilograms,2587853.75
86_railway_tramway_locomotives_rolling_stock_equipmen,1990,Weight in kilograms,4988543.833333333
86_railway_tramway_locomotives_rolling_stock_equipmen,1991,Weight in kilograms,3772294.9
86_railway_tramway_locomotives_rolling_stock_equipmen,1992,Weight in kilograms,4379511.357142857
86_railway_tramway_locomotives_rolling_stock_equipmen,1993,Weight in kilograms,4735532.615384615
86_railway_tramway_locomotives_rolling_stock_equipmen,1994,Weight in kilograms,3843983.75
86_railway_tramway_locomotives_rolling_stock_equipmen,1995,Weight in kilograms,3763990.0
86_railway_tramway_locomotives_rolling_stock_equipmen,1996,Weight in kilograms,1465623.0
86_railway_tramway_locomotives_rolling_stock_equipmen,1997,Weight in kilograms,1521542.9166666667
86_railway_tramway_locomotives_rolling_stock_equipmen,1998,Weight in kilograms,2076590.1875
86_railway_tramway_locomotives_rolling_stock_equipmen,1999,Weight in kilograms,2201847.25
86_railway_tramway_locomotives_rolling_stock_equipmen,2000,Number of items,2256989.3333333335
86_railway_tramway_locomotives_rolling_stock_equipmen,2000,Weight in kilograms,3231562.4285714286
86_railway_tramway_locomotives_rolling_stock_equipmen,2001,Number of items,3850536.3333333335
86_railway_tramway_locomotives_rolling_stock_equipmen,2001,Weight in kilograms,3106803.375
86_railway_tramway_locomotives_rolling_stock_equipmen,2002,Number of items,186443.8
86_railway_tramway_locomotives_rolling_stock_equipmen,2002,Weight in kilograms,5855668.142857143
86_railway_tramway_locomotives_rolling_stock_equipmen,2003,Number of items,1427154.7142857143
86_railway_tramway_locomotives_rolling_stock_equipmen,2003,Weight in kilograms,4477016.444444444
86_railway_tramway_locomotives_rolling_stock_equipmen,2004,Number of items,2719521.0
86_railway_tramway_locomotives_rolling_stock_equipmen,2004,Weight in kilograms,6124056.0
86_railway_tramway_locomotives_rolling_stock_equipmen,2005,Number of items,21014876.222222224
86_railway_tramway_locomotives_rolling_stock_equipmen,2005,Weight in kilograms,8901894.444444444
86_railway_tramway_locomotives_rolling_stock_equipmen,2006,Number of items,15947312.57142857
86_railway_tramway_locomotives_rolling_stock_equipmen,2006,Weight in kilograms,14726175.0
86_railway_tramway_locomotives_rolling_stock_equipmen,2007,Number of items,18946610.75
86_railway_tramway_locomotives_rolling_stock_equipmen,2007,Weight in kilograms,17177666.555555556
86_railway_tramway_locomotives_rolling_stock_equipmen,2008,Number of items,12565175.333333334
86_railway_tramway_locomotives_rolling_stock_equipmen,2008,Weight in kilograms,18845702.111111112
86_railway_tramway_locomotives_rolling_stock_equipmen,2009,Number of items,9714957.666666666
86_railway_tramway_locomotives_rolling_stock_equipmen,2009,Weight in kilograms,18667529.0
86_railway_tramway_locomotives_rolling_stock_equipmen,2010,Number of items,89548177.33333333
86_railway_tramway_locomotives_rolling_stock_equipmen,2010,Weight in kilograms,6119820.666666667
86_railway_tramway_locomotives_rolling_stock_equipmen,2011,Number of items,38774243.28571428
86_railway_tramway_locomotives_rolling_stock_equipmen,2011,Weight in kilograms,5538661.222222222
86_railway_tramway_locomotives_rolling_stock_equipmen,2012,Number of items,4519351.5
86_railway_tramway_locomotives_rolling_stock_equipmen,2012,Weight in kilograms,8100459.333333333
86_railway_tramway_locomotives_rolling_stock_equipmen,2013,Number of items,9926267.4
86_railway_tramway_locomotives_rolling_stock_equipmen,2013,Weight in kilograms,9031386.666666666
86_railway_tramway_locomotives_rolling_stock_equipmen,2014,Number of items,8016874.5
86_railway_tramway_locomotives_rolling_stock_equipmen,2014,Weight in kilograms,8116778.25
86_railway_tramway_locomotives_rolling_stock_equipmen,2015,Number of items,9489760.875
86_railway_tramway_locomotives_rolling_stock_equipmen,2015,Weight in kilograms,9245735.375
86_railway_tramway_locomotives_rolling_stock_equipmen,2016,Number of items,35283549.571428575
86_railway_tramway_locomotives_rolling_stock_equipmen,2016,Weight in kilograms,5979955.714285715
87_vehicles_other_than_railway_tramway,1989,Weight in kilograms,35748271.47692308
87_vehicles_other_than_railway_tramway,1990,Weight in kilograms,25179562.734375
87_vehicles_other_than_railway_tramway,1991,Weight in kilograms,23543630.95652174
87_vehicles_other_than_railway_tramway,1992,Weight in kilograms,40248428.32857143
87_vehicles_other_than_railway_tramway,1993,Weight in kilograms,39011076.15068493
87_vehicles_other_than_railway_tramway,1994,Weight in kilograms,43400452.614285715
87_vehicles_other_than_railway_tramway,1995,Weight in kilograms,42148044.13846154
87_vehicles_other_than_railway_tramway,1996,Weight in kilograms,45682004.58208955
87_vehicles_other_than_railway_tramway,1997,Weight in kilograms,67928035.05882353
87_vehicles_other_than_railway_tramway,1998,Weight in kilograms,71073740.31428571
87_vehicles_other_than_railway_tramway,1999,Weight in kilograms,49351866.25
87_vehicles_other_than_railway_tramway,2000,Number of items,71549639.86666666
87_vehicles_other_than_railway_tramway,2000,Weight in kilograms,45213828.925925925
87_vehicles_other_than_railway_tramway,2001,Number of items,71838185.93333334
87_vehicles_other_than_railway_tramway,2001,Weight in kilograms,44245435.7037037
87_vehicles_other_than_railway_tramway,2002,Number of items,73369655.53333333
87_vehicles_other_than_railway_tramway,2002,Weight in kilograms,43639792.333333336
87_vehicles_other_than_railway_tramway,2003,Number of items,100844647.35555555
87_vehicles_other_than_railway_tramway,2003,Weight in kilograms,55939829.59259259
87_vehicles_other_than_railway_tramway,2004,Number of items,141994819.91111112
87_vehicles_other_than_railway_tramway,2004,Weight in kilograms,74257371.77777778
87_vehicles_other_than_railway_tramway,2005,Number of items,196403428.97826087
87_vehicles_other_than_railway_tramway,2005,Weight in kilograms,92945191.07407407
87_vehicles_other_than_railway_tramway,2006,Number of items,211946976.27272728
87_vehicles_other_than_railway_tramway,2006,Weight in kilograms,111841133.8888889
87_vehicles_other_than_railway_tramway,2007,Number of items,215107184.19148937
87_vehicles_other_than_railway_tramway,2007,Weight in kilograms,105897743.1111111
87_vehicles_other_than_railway_tramway,2008,Number of items,258221925.4883721
87_vehicles_other_than_railway_tramway,2008,Weight in kilograms,142754430.0
87_vehicles_other_than_railway_tramway,2009,Number of items,143221235.5952381
87_vehicles_other_than_railway_tramway,2009,Weight in kilograms,97943497.04
87_vehicles_other_than_railway_tramway,2010,Number of items,188513065.54347825
87_vehicles_other_than_railway_tramway,2010,Weight in kilograms,138672455.08
87_vehicles_other_than_railway_tramway,2011,Number of items,216150670.62222221
87_vehicles_other_than_railway_tramway,2011,Weight in kilograms,161364395.8
87_vehicles_other_than_railway_tramway,2012,Number of items,198938661.5681818
87_vehicles_other_than_railway_tramway,2012,Weight in kilograms,159001675.75
87_vehicles_other_than_railway_tramway,2013,Number of items,244093751.1590909
87_vehicles_other_than_railway_tramway,2013,Weight in kilograms,139548321.95833334
87_vehicles_other_than_railway_tramway,2014,Number of items,156391688.91304347
87_vehicles_other_than_railway_tramway,2014,Weight in kilograms,108922831.08333333
87_vehicles_other_than_railway_tramway,2015,Number of items,165322239.0
87_vehicles_other_than_railway_tramway,2015,Weight in kilograms,97097006.08333333
87_vehicles_other_than_railway_tramway,2016,Number of items,197368733.02173913
87_vehicles_other_than_railway_tramway,2016,Weight in kilograms,78836289.79166667
88_aircraft_spacecraft_and_parts_thereof,1989,Weight in kilograms,70166086.0
88_aircraft_spacecraft_and_parts_thereof,1990,Weight in kilograms,50376118.0
88_aircraft_spacecraft_and_parts_thereof,1991,Weight in kilograms,46980107.875
88_aircraft_spacecraft_and_parts_thereof,1992,Weight in kilograms,29828284.083333332
88_aircraft_spacecraft_and_parts_thereof,1993,Weight in kilograms,27250244.727272727
88_aircraft_spacecraft_and_parts_thereof,1994,Weight in kilograms,25825556.5
88_aircraft_spacecraft_and_parts_thereof,1995,Weight in kilograms,25171991.0
88_aircraft_spacecraft_and_parts_thereof,1996,Weight in kilograms,45795343.8
88_aircraft_spacecraft_and_parts_thereof,1997,Weight in kilograms,78915416.9
88_aircraft_spacecraft_and_parts_thereof,1998,Weight in kilograms,119785860.0
88_aircraft_spacecraft_and_parts_thereof,1999,Weight in kilograms,158280212.66666666
88_aircraft_spacecraft_and_parts_thereof,2000,Number of items,574494863.6666666
88_aircraft_spacecraft_and_parts_thereof,2000,Weight in kilograms,21274452.0
88_aircraft_spacecraft_and_parts_thereof,2001,Number of items,481782504.14285713
88_aircraft_spacecraft_and_parts_thereof,2001,Weight in kilograms,30271779.5
88_aircraft_spacecraft_and_parts_thereof,2002,Number of items,387808817.5714286
88_aircraft_spacecraft_and_parts_thereof,2002,Weight in kilograms,14175394.5
88_aircraft_spacecraft_and_parts_thereof,2003,Number of items,282131030.5714286
88_aircraft_spacecraft_and_parts_thereof,2003,Weight in kilograms,12632495.333333334
88_aircraft_spacecraft_and_parts_thereof,2004,Number of items,547653272.0
88_aircraft_spacecraft_and_parts_thereof,2004,Weight in kilograms,12314799.42857143
88_aircraft_spacecraft_and_parts_thereof,2005,Number of items,455084505.5714286
88_aircraft_spacecraft_and_parts_thereof,2005,Weight in kilograms,19679231.666666668
88_aircraft_spacecraft_and_parts_thereof,2006,Number of items,466173432.5714286
88_aircraft_spacecraft_and_parts_thereof,2006,Weight in kilograms,36189083.8
88_aircraft_spacecraft_and_parts_thereof,2007,Number of items,681840069.8571428
88_aircraft_spacecraft_and_parts_thereof,2007,Weight in kilograms,49115863.166666664
88_aircraft_spacecraft_and_parts_thereof,2008,Number of items,1099892197.6
88_aircraft_spacecraft_and_parts_thereof,2008,Weight in kilograms,61083573.0
88_aircraft_spacecraft_and_parts_thereof,2009,Number of items,552976655.0
88_aircraft_spacecraft_and_parts_thereof,2009,Weight in kilograms,46120535.571428575
88_aircraft_spacecraft_and_parts_thereof,2010,Number of items,799825800.6
88_aircraft_spacecraft_and_parts_thereof,2010,Weight in kilograms,61185169.166666664
88_aircraft_spacecraft_and_parts_thereof,2011,Number of items,562806437.2857143
88_aircraft_spacecraft_and_parts_thereof,2011,Weight in kilograms,66810804.833333336
88_aircraft_spacecraft_and_parts_thereof,2012,Number of items,793219469.0
88_aircraft_spacecraft_and_parts_thereof,2012,Weight in kilograms,76495693.33333333
88_aircraft_spacecraft_and_parts_thereof,2013,Number of items,548841237.0
88_aircraft_spacecraft_and_parts_thereof,2013,Weight in kilograms,75489342.28571428
88_aircraft_spacecraft_and_parts_thereof,2014,Number of items,573405387.5
88_aircraft_spacecraft_and_parts_thereof,2014,Weight in kilograms,87187379.14285715
88_aircraft_spacecraft_and_parts_thereof,2015,Number of items,584044199.0
88_aircraft_spacecraft_and_parts_thereof,2015,Weight in kilograms,69149516.16666667
88_aircraft_spacecraft_and_parts_thereof,2016,Number of items,738443590.3333334
88_aircraft_spacecraft_and_parts_thereof,2016,Weight in kilograms,62071978.833333336
89_ships_boats_and_other_floating_structures,1989,No Quantity,13558423.5
89_ships_boats_and_other_floating_structures,1989,Weight in kilograms,712593.0
89_ships_boats_and_other_floating_structures,1990,No Quantity,11938783.166666666
89_ships_boats_and_other_floating_structures,1990,Weight in kilograms,467383.4
89_ships_boats_and_other_floating_structures,1991,No Quantity,59307811.0
89_ships_boats_and_other_floating_structures,1991,Weight in kilograms,8573889.285714285
89_ships_boats_and_other_floating_structures,1992,No Quantity,1192602.0
89_ships_boats_and_other_floating_structures,1992,Weight in kilograms,22266605.666666668
89_ships_boats_and_other_floating_structures,1993,Weight in kilograms,18630407.0
89_ships_boats_and_other_floating_structures,1994,Weight in kilograms,25745112.125
89_ships_boats_and_other_floating_structures,1995,Weight in kilograms,21114373.923076924
89_ships_boats_and_other_floating_structures,1996,Weight in kilograms,13291095.214285715
89_ships_boats_and_other_floating_structures,1997,Weight in kilograms,16098830.166666666
89_ships_boats_and_other_floating_structures,1998,Weight in kilograms,11931160.454545455
89_ships_boats_and_other_floating_structures,1999,Weight in kilograms,1037874.9166666666
89_ships_boats_and_other_floating_structures,2000,Number of items,772812.1818181818
89_ships_boats_and_other_floating_structures,2001,Number of items,3441964.272727273
89_ships_boats_and_other_floating_structures,2002,Number of items,718822.7692307692
89_ships_boats_and_other_floating_structures,2003,Number of items,694235.5833333334
89_ships_boats_and_other_floating_structures,2004,Number of items,90395015.0
89_ships_boats_and_other_floating_structures,2005,Number of items,16190462.583333334
89_ships_boats_and_other_floating_structures,2006,Number of items,2702576.8181818184
89_ships_boats_and_other_floating_structures,2007,Number of items,60322962.916666664
89_ships_boats_and_other_floating_structures,2008,Number of items,110058987.0
89_ships_boats_and_other_floating_structures,2009,Number of items,10794996.545454545
89_ships_boats_and_other_floating_structures,2010,Number of items,14647104.75
89_ships_boats_and_other_floating_structures,2011,Number of items,88674850.53846154
89_ships_boats_and_other_floating_structures,2012,Number of items,140802351.36363637
89_ships_boats_and_other_floating_structures,2013,Number of items,566695585.5
89_ships_boats_and_other_floating_structures,2014,Number of items,166705246.15384614
89_ships_boats_and_other_floating_structures,2015,Number of items,141820708.57142857
89_ships_boats_and_other_floating_structures,2016,Number of items,295489054.38461536
91_clocks_and_watches_and_parts_thereof,1989,No Quantity,282467.7037037037
91_clocks_and_watches_and_parts_thereof,1990,No Quantity,309028.0740740741
91_clocks_and_watches_and_parts_thereof,1991,No Quantity,251292.45454545456
91_clocks_and_watches_and_parts_thereof,1992,No Quantity,165025.125
91_clocks_and_watches_and_parts_thereof,1993,No Quantity,168813.84848484848
91_clocks_and_watches_and_parts_thereof,1994,No Quantity,149991.875
91_clocks_and_watches_and_parts_thereof,1995,No Quantity,132335.24242424243
91_clocks_and_watches_and_parts_thereof,1996,No Quantity,151363.375
